Australia,Belgium,Brazil,Canada,Chile,China,Colombia,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Pakistan,Russia,Singapore,S Korea,Spain,Sweden,UK,US,Vietnam
22.0939955,30.69025205,36.13189725,24.68117072,17.78709915,13.44086218,29.51993341,24.86218991,32.60023042,29.20303227,21.18796866,9.920162509,25.21719923,21.54114328,32.7818242,43.26161471,15.94419618,14.95982493,29.29486453,27.66446529,28.2094611,32.29601828,45.98249021,34.40031153,11.25686781
21.22040045,30.24251628,37.00359887,29.45262218,18.29570041,15.00881129,30.41791508,25.49299733,29.5379781,29.33093891,21.65185204,9.776877572,26.87495331,21.89702525,28.65478822,43.53783755,17.39024129,17.74047751,31.22726884,28.97503043,35.29012339,29.75979093,45.52021838,34.04552694,12.73975178
17.08979677,30.82243816,36.31463299,28.38242104,18.74027557,15.2958559,29.90912496,24.98968607,29.49614911,29.69565443,20.88864554,9.173910305,28.76541558,20.90379026,27.93301485,42.37600575,17.63787017,17.40409223,29.09399495,28.78628374,34.58176554,30.6746678,47.90666134,32.57585064,11.88854279
17.79749393,30.57771477,39.09452954,33.53219389,19.45380801,17.26089883,30.01117861,18.61294151,26.22898742,30.17537574,22.41652457,8.513321995,28.76541558,20.57710443,26.06120182,42.97791303,24.68901098,15.2801451,32.30524708,29.58924056,30.38695177,29.7430331,51.90299256,33.38049064,12.20063011
17.16359928,29.81186778,46.13259422,28.60375777,19.29843749,18.06711143,30.54662449,20.76251831,27.10766827,30.26185955,23.02855207,8.231135047,32.79332815,21.97808318,27.14059782,40.0303282,22.17026212,18.59177647,32.90266423,26.93080745,33.30690081,31.10355934,48.63469668,32.97508544,11.61628428
16.59120301,34.57134629,41.93659516,29.37745131,20.31036339,16.66949527,29.4041824,20.5071166,26.58236019,32.45772942,22.19894691,9.133125472,26.67038684,22.41734612,29.24418496,32.66397727,23.92386486,18.30984105,32.54039527,30.19200614,39.46162098,29.45927035,46.73971734,37.89380607,12.29264196
15.43647351,34.18928746,51.84678149,34.34186497,21.06520188,17.25541063,29.33828181,20.65376688,26.05994481,27.85804895,21.29729185,8.688363463,32.03710018,22.75350427,30.29953364,31.93869097,17.35272951,19.7631025,33.71793397,31.55053,37.80518612,30.55925085,51.22859633,40.47515395,11.86572259
15.80797918,34.66169145,52.86481195,34.94008068,22.66252673,18.54092647,29.70687677,21.06153755,26.74607862,27.84139551,20.46855454,8.277493502,28.93214646,25.15414159,28.11534449,33.62253342,15.72687721,16.2542905,32.51592842,34.2898812,36.68175528,30.15503654,50.84936687,44.55804384,11.53039696
16.85249974,31.05512149,59.63131464,45.19869052,19.88627407,18.15658242,31.86343315,20.41013408,27.01513516,27.57002047,19.61499152,8.790784832,29.66810215,24.30403057,27.31334059,32.26707312,16.20185507,16.70278304,34.60277477,33.42969724,35.10045434,30.47209706,53.38953792,36.78707104,10.04145191
17.26896677,31.79342029,38.81564848,41.36730344,20.65771876,18.66345452,31.45329324,18.89437065,27.21747907,26.45071985,18.21672886,9.382042426,29.23265974,23.54957504,24.08781947,32.11194504,15.91948136,16.43674059,32.24112743,33.39238753,35.9151958,29.97916786,50.78914775,34.21869863,10.13157724
15.26491941,30.81348747,33.63912579,37.62976429,21.19729369,20.06079509,31.88168991,18.50151732,27.48736799,31.09325501,18.26739454,8.642265386,25.95722757,24.07937039,22.95235433,32.20022612,15.63245344,16.14172906,31.39636875,34.12044452,38.74164515,29.21632648,52.92955152,32.56094414,9.510883087
16.79927055,34.26778425,34.76380951,38.1696225,20.79795458,20.61646301,31.04143295,19.24045206,26.49815594,27.75081434,17.15256261,10.3728576,24.87769565,24.668477,30.59605198,37.97263297,15.60252788,15.89924796,31.71710404,34.02173083,38.1703071,33.65024714,59.26288063,31.62971617,9.824261036
17.48688837,33.7601722,37.11454506,39.44552422,19.24500518,21.34723272,30.65276788,19.07623153,35.05664194,26.89654466,17.54547381,11.12421946,25.73725111,24.23996793,31.78576227,38.32473904,15.72736356,15.92662761,30.26723986,33.25202626,37.94649137,28.91104267,59.62746296,27.79466818,10.04180004
16.87127844,34.00214004,35.20559805,40.04320325,18.66415943,15.761654,30.8554336,20.15130193,38.33640641,27.6054219,18.00877426,9.977054906,28.52881342,23.28197789,33.43822143,38.64680091,15.70522977,15.71881331,30.73767179,32.48698617,37.66850344,31.05293196,63.69886001,39.98266826,10.61466702
15.298557,34.48338849,32.5391617,43.22434384,17.92744002,14.4681507,29.23907696,22.83121663,41.88210713,27.62535962,21.44078509,13.27857532,29.65744361,23.14270436,32.64105772,37.87621874,14.99852658,15.94561699,28.94890254,31.93944368,37.81529373,32.75645525,62.55660826,36.7727552,10.19953106
16.50839421,34.4691193,34.57573655,43.20415726,18.40971154,20.5132217,29.379471,20.19999279,37.69396363,28.23877225,18.6081139,15.99297126,33.17746486,21.68302616,33.4034828,39.097712,14.30742104,15.76303171,29.48084763,31.276742,37.30284278,32.77583887,55.6796441,36.86932371,10.89053103
15.98181192,35.45607172,32.18729152,38.2984127,18.15114211,19.28545095,28.51375389,19.31503195,38.57728662,28.53976097,19.32375464,17.05165863,34.00088012,23.25784436,31.08027431,42.01915547,13.88735955,15.62052456,27.95926904,31.24986581,38.96419519,34.81804651,63.10778576,30.30014671,10.987
16.07482962,33.94983367,28.18764361,38.22263593,18.24219508,18.6988347,28.18450595,18.59375885,39.73796735,27.34316376,18.94995423,16.11227824,32.80295461,25.6874151,31.02264926,42.21320658,14.70099783,12.31244957,26.6380921,32.69021789,42.57386613,34.75295129,58.50673105,26.57749041,11.34728525
17.33085912,36.42560781,28.32216645,43.33863302,18.35999504,21.9650658,27.68100144,18.0079776,30.84973583,25.09137612,19.8566478,14.40729069,31.82220791,23.2569279,36.84177275,42.06318615,13.61067579,12.45536239,27.12397025,32.6842548,44.65531699,35.21501309,58.56650268,30.13226856,11.16783352
16.59938835,38.63422773,27.79018177,47.51331838,18.45617573,22.80761917,27.88806434,19.10849143,31.72206494,25.94581952,21.97687315,17.30616871,33.27434482,26.90455926,35.3114868,41.42245858,13.54379049,11.76995349,27.14675624,31.24173898,49.99732943,33.63704313,52.77560227,34.14146425,11.62636775
17.2303176,31.46928017,23.3243961,53.28726552,18.34716227,22.51297809,27.43307936,18.12764432,31.64634313,26.26502159,18.26475107,19.80492863,34.94317717,27.17854224,34.19866437,31.63478086,14.07223648,13.73111498,26.92124932,29.14427517,46.74756579,34.48600681,57.02104189,46.25465538,11.67582064
16.11119453,35.04240758,22.97206878,62.6119997,18.16509675,20.07965035,27.71762225,16.79840165,28.18254154,25.77501285,17.55754134,19.99665756,32.09096437,26.17454023,32.47077723,31.4832354,15.69294668,15.10869654,25.44934659,31.32266443,45.82120404,34.49858946,58.99819365,52.27850708,11.13811374
13.96950435,35.30593818,30.64094235,58.05054372,25.08278171,24.47423257,27.33045348,17.2297065,29.50200439,25.85010811,17.25735067,21.02694572,31.80309077,27.07978782,33.25709321,31.07718742,16.61929218,16.51632326,25.81290281,32.68024804,46.86916761,34.77676311,56.14295353,55.5362739,12.97147817
13.77347041,38.05947165,26.09610949,68.52053825,21.65268445,25.12868218,26.86454342,21.86331403,30.73173791,27.6160382,18.39603063,22.61193605,35.07279938,27.42981526,33.45222742,35.05808751,16.31559347,18.06754786,25.92008899,30.8020867,53.01136303,34.50427646,61.89328378,53.77974293,13.01414272
15.47406673,38.36194192,26.18743428,67.79071684,25.74924552,24.67544496,26.31348696,25.20791445,34.48857796,28.42540327,17.72872036,18.8779693,38.64313002,27.94484216,31.94001704,36.3939922,16.24108442,18.40490971,25.3584694,30.55114487,53.12910367,34.15425918,60.43427053,57.61253868,13.30031564
15.48533847,43.56982125,25.3122024,68.59867671,28.2163471,27.96995693,26.33935212,30.56315058,35.55279271,27.4838645,17.35477742,17.49906994,42.90261604,29.99576707,31.87364087,38.78839756,15.29567586,14.2114232,23.88186219,29.89354427,53.55562648,33.77883547,60.89863138,56.84378685,12.70668468
16.46750379,39.62989794,22.74066901,59.80253863,20.75436177,24.09202177,27.61256432,21.08299623,28.79787414,23.69190954,19.61174622,19.23660892,30.17477799,31.47456223,31.65676827,35.97522121,28.99634834,12.85891836,24.79027359,28.84316534,51.26164901,34.29902469,54.74084205,50.98899008,13.5757119
16.908563,35.7250123,24.91965202,52.85092905,16.894962,26.12996696,29.11202377,37.34395919,31.41240231,27.14179372,18.71948666,12.64313105,33.1646196,30.61654916,25.25037276,47.9899537,18.15742638,14.69396184,26.31938332,29.06664426,59.12834509,37.21110883,47.47937877,27.4012537,12.18598603
17.53245504,31.39835404,24.73284326,48.04185866,14.12268054,27.31315445,28.81900355,29.92559419,30.89534875,26.28639782,23.08309004,12.02317487,28.79605532,28.65660695,26.92245898,37.97281766,17.27925416,14.12742353,27.88769577,25.44486454,53.31425752,47.105887,50.54603869,35.68860703,16.39817696
21.24447582,31.25807816,23.3676917,48.22027195,14.2902379,26.2188947,30.60851557,28.30772889,33.33301219,23.75023038,27.6661429,10.62441823,34.27302988,28.23511766,26.9046866,43.59156934,18.25570111,11.00194187,29.77109783,27.56151177,50.11701048,46.73239776,49.99676587,39.24111692,12.55428901
21.90163702,32.94607264,23.77901978,49.54346423,17.85971953,25.04326502,30.59780586,34.44972345,31.80015858,24.42915659,28.33541938,7.437046835,32.85014714,28.41546378,26.8254323,45.78877567,18.45290694,10.98062343,31.29055031,28.09403367,49.44034287,46.85123107,42.19652557,33.659726,12.1460759
24.23526398,33.25903815,23.36518391,44.33539912,16.51203816,27.52384493,29.27783359,31.97057768,25.8536557,24.56807436,23.45817117,7.94701817,31.3247478,26.6170786,24.14935483,38.88710785,18.49485601,12.11223017,31.78974976,27.4912076,43.77205722,47.42804407,44.74111693,23.80395766,12.20304938
23.21342115,38.54991018,21.26517583,44.50104072,16.41686455,27.39853343,29.16184357,30.04820523,26.38659426,24.00995761,25.5742076,7.954000843,29.24507467,25.19243323,25.71227542,37.31381474,18.01393838,11.41243348,30.76130041,29.11508867,33.89879127,42.0059268,46.61856128,26.66432893,11.63592943
28.809292,28.74087677,24.16255324,42.66401356,33.17388262,27.12644352,29.21571165,28.48566713,27.87476881,22.70138144,22.87257886,8.438552189,24.09059521,27.38508332,25.4898923,35.40099028,19.00208326,13.43944755,33.91825726,28.43792059,33.45258328,38.34317874,44.9765442,30.48903843,10.17192119
26.77619391,30.15307898,21.49998844,47.56733066,22.75760375,28.00382188,29.42667836,28.2173958,23.23070678,23.03623747,22.93727984,7.810000615,22.76464622,27.12211575,24.12610254,36.16720448,19.78317307,12.8870978,31.80664048,28.80603291,33.93971322,36.23915259,39.45151446,19.04162273,10.14050656
24.7303844,32.37580658,21.18339112,42.213093,25.21921191,24.77870939,28.99773084,28.29299084,21.77688249,24.04011265,22.66179958,9.198761331,22.57159313,26.13878375,23.55815307,36.57070346,19.89442769,12.89028706,31.69346745,27.6267411,33.30751654,34.36196858,40.94886122,16.39413666,10.25839428
25.077929,32.102924,22.67173643,41.27584042,30.63432754,26.6094761,29.57635342,24.91377489,17.79382245,23.17119193,22.34298355,10.66306943,22.81790593,25.2947279,24.55768529,36.44409346,20.27211411,14.13208148,28.32803303,29.46695741,34.03968805,31.49010351,36.5115098,18.40247694,10.20822068
24.40645789,26.95071879,23.52857481,37.27175282,36.93937643,29.32419775,29.97974159,25.28380332,19.08042014,23.99156338,21.77765637,8.649323927,27.17128971,26.83408026,27.99725502,34.71798734,26.95449357,14.65069368,29.32290469,28.40378305,30.26933512,31.64003973,37.48864115,17.00562584,9.640472416
25.15032192,26.5996129,22.67777314,44.07302343,40.70580603,29.97895585,30.24003016,24.96201639,17.81829217,24.12255722,21.6276261,7.241801041,27.42625487,27.14809432,28.80844846,31.77455974,27.47625974,13.27784747,29.26283173,30.29743956,31.99628332,31.41603174,37.9682067,17.87577346,9.749129731
24.77807128,27.74419297,23.85360297,39.70362921,37.0149762,30.3707899,29.57454348,24.97525574,21.78861754,23.75063652,22.0032838,7.283793147,27.18170489,25.73782353,27.96134704,34.5697772,28.19563723,11.36169289,29.17017427,30.70110683,31.55322683,31.15607247,40.22823641,19.29994488,11.85116617
26.51025966,30.29398255,20.06079278,36.02893996,37.8623749,33.28359836,28.53600403,31.36860427,27.71205901,26.68079139,23.02073932,8.98342972,28.02709132,26.11438535,26.57410814,29.29331936,27.15769152,13.23473074,31.84375937,28.50620091,34.77371669,32.24987935,42.05165261,18.04510499,11.41360147
27.07783416,28.12977599,20.38494306,37.07797003,42.72569683,36.80667703,27.16170404,25.16295468,26.58861049,27.01110542,22.46537233,7.717715639,25.43643086,27.0943696,26.89525338,25.94491836,27.36763722,11.97779263,27.91360852,26.07913913,31.23289095,31.46078734,39.48861573,18.04476049,12.1193735
27.10470336,27.8739847,17.92322592,37.55435904,42.45790603,36.61495302,27.69263839,26.51133999,30.34793809,24.4784634,22.73671726,7.964458932,25.29857495,28.83101369,28.71064975,29.58620719,29.45344873,12.68646824,29.91334815,28.51428898,32.16089578,31.19557571,47.0401231,12.75353972,12.1252023
27.27023629,25.44468,18.3781484,40.90460876,41.29581719,38.89358221,32.64707749,32.22590089,28.05830665,25.91389748,23.09027507,7.710406694,24.57058935,31.64334435,30.77279373,27.60117305,29.51007452,12.63849438,30.26965385,35.93336863,32.93034398,30.85563891,51.41439353,13.48858064,14.17471922
30.09500318,24.91320574,20.73484081,41.22302662,39.94732658,37.75744997,39.40185586,33.3005761,35.53208975,25.40299768,26.61518693,6.207160895,25.56486699,36.40865348,33.52820187,28.27952992,28.95020734,13.10556105,28.68975951,37.54857152,31.80897608,33.58856626,51.78925927,13.31561139,13.45280704
20.33712975,25.81365304,21.55908951,36.969332,39.60385515,37.79018208,35.28539622,32.62880388,32.86759546,25.35469646,23.25346183,8.497048862,26.11295471,36.50484255,30.55386089,27.772516,28.99548812,13.21436093,28.44862062,39.4310357,33.01793078,34.10102018,46.51852148,13.42260438,12.92170089
21.19571678,27.30961285,24.2704367,37.96685115,50.08570214,41.57154374,38.10234846,37.30125492,33.66554732,26.77357722,22.71867575,7.55441727,26.93438686,35.51551309,29.94978814,30.0825436,30.66115842,14.42957844,33.81936788,40.4347268,34.5994213,34.72069122,43.21591523,16.6448422,14.39698027
21.94923004,33.41763531,26.56368587,37.48597625,45.97989712,44.59123831,39.16167987,45.12449398,35.64280286,32.91919947,22.87299925,8.351667387,36.85782651,36.42536154,29.76199922,39.19667934,36.18995085,15.98430195,34.35496293,40.12738286,38.07848802,34.23158043,49.51389825,17.90201354,13.7921919
23.40699443,27.93307735,33.9077024,52.90683196,33.31715576,45.70301058,40.91378992,34.45120226,27.74235451,27.95210551,19.25778054,8.324960148,25.03596936,35.73800056,30.2797902,30.14393218,29.22492551,13.02983538,34.01652372,39.18516448,30.81307244,33.07817662,38.36667995,17.91001961,14.6199924
26.38876579,30.42995824,33.65832713,43.41485991,45.77434871,50.82294653,42.27410613,35.04361347,28.16826748,24.8071311,18.76652644,8.161230076,26.00066385,35.06274564,28.99901649,26.82668453,22.79742989,13.87063221,33.78814547,38.66189587,27.82564302,37.17313678,35.00894498,18.91578486,14.71073335
24.97426273,29.02282932,33.45008295,49.31405289,46.40204428,49.96340871,46.88143056,43.77409983,27.40920067,27.91525744,20.19292899,7.410714286,34.68617056,32.61755939,29.71355942,32.63181723,24.07207088,14.89577503,34.12516017,39.94746855,32.55309374,37.21378784,35.68406937,18.5762355,16.99572522
24.90405258,31.82381241,38.79169727,39.09291851,43.91125464,46.34294541,49.61326097,42.11496886,30.10770717,33.58836768,19.91586579,7.743294732,37.03881657,33.17823284,30.53112007,31.17926234,28.73589777,13.31137185,35.83017342,40.30780447,32.30484461,34.54646799,31.13540184,18.63650708,17.35438873
24.32388855,35.27983286,36.24990769,39.69636663,50.12571244,43.86007454,52.0117322,38.63089578,42.30440404,32.71692921,19.03379529,8.864235687,37.03881657,36.12647717,26.83591137,35.93801805,28.17699677,13.98422262,34.60277789,38.70144294,36.6451111,36.74049325,25.94717794,12.77653469,16.55825168
23.48829721,37.83760521,36.1336082,38.82210566,48.29044449,40.95551924,55.8831817,37.78854384,38.37339805,32.71806486,19.36099729,8.452089781,38.63754779,38.11500366,26.59264432,36.67964323,30.15053909,13.54965643,34.51151063,39.99415696,37.27064102,36.62056541,22.57257471,14.37328523,15.97735102
24.60712163,37.29218674,34.66583613,44.13792452,60.40087943,37.76769615,56.88126966,36.06298275,39.13469589,31.78739553,18.93750446,8.299272487,34.23675809,38.11959126,29.90267957,34.21703673,25.43633168,14.85510317,36.10085346,40.39389298,34.12078881,38.0996802,23.82178883,14.24567916,15.9350315
25.63582855,38.36624641,34.59947938,53.91421649,65.45910514,41.13071191,59.14217051,42.4855028,34.97102873,31.32681219,19.64326547,6.892352222,30.75115721,37.29753649,31.22599343,35.52696407,25.41161199,13.54432761,37.0811501,37.89486632,33.41967687,39.68888761,26.37858955,13.31720642,21.45507657
24.91803414,39.98107865,40.79557634,49.4954437,57.8283526,36.84294797,60.32732752,36.97783027,40.53177451,30.8319966,19.3790597,6.701765068,31.16595411,35.74237618,29.65169495,34.51706822,25.66032756,14.64223595,34.71765407,36.46932587,31.37630292,40.21047208,29.655894,12.81233412,21.14307596
24.99647398,36.6346976,38.45839376,47.93861492,59.29164823,40.00937405,59.59648412,43.96544769,36.29771355,32.86650108,18.89496979,5.279103724,32.21656422,35.22612309,27.68972485,33.53228521,27.01284494,12.9287396,33.80116875,35.66761835,30.59004677,39.91724631,28.43363375,12.98811402,21.37106385
30.41482463,37.82454506,24.10179545,48.89083589,58.5444963,33.8318521,54.98854101,38.6344753,34.51902841,33.14730119,20.77388435,5.369705753,32.2439596,33.53909449,26.47411802,35.01750655,21.40762577,15.28620064,33.16917143,36.75594517,32.02585842,41.17295751,26.80920417,13.42345897,20.28687396
30.23210509,38.72325321,24.22275331,48.93490052,55.76861045,33.47093629,45.42032335,43.17901447,35.32151446,34.12271199,18.97076214,4.719702696,31.96263808,34.95769946,23.29821994,37.11166141,21.7367351,13.79189897,33.55509696,36.85941369,32.87656191,41.20259648,29.16026135,12.66812819,20.27696775
30.60875172,37.88614526,22.1357213,48.85890753,51.67947391,33.31362156,46.33201834,40.88351972,39.20456267,31.85784028,18.77290364,4.00607922,30.3777774,35.03333515,22.1417726,36.84932656,34.36331836,14.10675894,32.47603968,36.97598141,31.93228484,41.29973259,28.23140355,16.55352631,20.41737536
30.72685256,38.25899179,27.54255021,39.67680586,52.83541681,33.09791646,46.25845515,39.82696973,35.58359922,33.43707318,21.60312212,3.852219283,34.49275162,35.10785535,25.34579687,36.78616425,33.39645975,17.94826908,31.89883996,36.22044007,34.7644356,39.09792121,28.30025628,27.81200598,21.02634053
33.04762597,35.81382045,21.38394271,39.64921758,52.35946356,35.63263013,36.74997285,37.75277581,37.33547989,35.1771416,22.46164333,3.528839987,32.13847204,36.09580964,25.37980362,36.74560965,34.63845762,18.05075985,31.59016172,35.65339394,37.59593079,39.17310209,29.23806164,28.38581672,21.0046784
30.76187986,36.53857044,27.40196714,49.55930573,48.23117655,33.48354168,37.52485069,37.02098605,40.48771209,38.40844714,26.10889029,3.341393849,28.26050939,35.13728725,22.68175988,36.02553761,41.14895572,17.80442434,31.49574468,33.96222504,36.38564799,40.10691417,30.67558418,50.62097797,22.74230197
27.96519947,36.87161405,22.42748334,38.65237085,49.20894735,29.77607752,40.13829685,35.9250332,35.23326291,32.51494238,24.08882856,3.717004703,29.23452311,34.78349749,22.86243516,34.4879659,33.60162798,15.96635741,33.43392252,34.50398596,36.13903613,39.79025737,29.25348103,40.1134673,23.87677609
28.30814858,36.96837521,22.15609041,39.74245276,45.61482007,31.45995511,37.59774118,34.86492478,34.63958142,34.77538967,23.21761264,3.767234496,28.8879759,34.57403129,21.59573525,34.37672578,34.19006469,16.06542019,33.51861647,33.38040597,33.70900065,42.1830658,28.36846624,30.819501,23.83282499
27.98128031,36.0465054,17.56502277,40.05442542,46.03749966,30.83605453,36.06845283,33.93810149,34.04910676,35.00452977,23.20744867,3.368993994,28.17831917,35.5914133,20.26692919,35.58217972,34.99472156,16.80206459,32.55898669,35.06237175,31.54307618,38.41966297,27.10831036,26.09779022,23.91443082
26.05094759,35.48745142,19.14132585,40.05746601,40.84648521,30.55519996,34.90041775,33.72952971,31.27386802,33.80187833,17.64803308,3.238772361,28.64237442,37.08525462,19.71125325,34.19653077,35.8980762,15.02774206,31.60099756,35.58988469,64.27303805,38.73620846,27.15561164,21.91164306,19.48766432
25.77748019,35.17728452,17.70171037,41.42589406,38.85182431,30.57253426,36.22324627,32.87163958,30.26675048,34.22210395,17.7737912,3.063371813,29.86650082,39.80113047,20.02876255,33.1211927,42.24198462,16.26974098,31.2955293,35.60610668,53.68000474,36.36591888,27.00502746,22.03984548,19.30402282
25.94530764,35.01099613,19.76804074,42.5055588,42.36531137,30.77310082,35.55601551,31.13175711,29.31389826,30.30350253,19.1756685,3.742017267,30.59619684,42.11085454,19.60909138,37.45221453,50.90472029,17.8404573,31.94738094,38.39870487,54.61916933,36.70520484,27.25283746,35.60779293,19.76824677
26.85082452,34.32856318,19.93385994,42.97597484,41.10263223,27.92298256,32.01530723,31.36639981,29.21156443,31.39717425,21.16060322,3.887327307,33.29974309,43.48119829,19.85805945,38.17331879,52.19374529,18.42737005,34.22770585,39.77074147,54.78059538,38.00223562,28.02752784,39.30403514,21.2891891
27.99600818,34.5703729,19.8369763,42.17376752,48.28483817,28.127859,32.87323692,31.06924321,28.53132949,30.77153854,20.86315335,3.929300063,33.40700253,43.45720006,21.03187248,36.51806142,52.7976114,19.5546447,35.67198415,37.2757293,42.54039236,37.88954912,29.21082129,39.91247426,21.33744274
28.16690997,34.89042319,19.79775297,37.17051929,43.38737073,30.93094628,32.12145205,29.50318829,30.90501048,30.56122346,20.97114702,3.528649114,32.34082803,42.67287612,21.58834003,36.96056363,53.29555747,16.02250916,33.59129463,38.04106933,39.82398507,38.04722654,30.89992714,36.01433358,20.77022274
27.97582845,33.82654799,21.55569438,37.07213642,38.87932428,31.9314813,31.92349778,30.20674945,34.31722166,29.99159544,20.60341424,3.611164448,32.67533142,44.04810539,20.78706013,37.67845949,44.55415436,14.70740258,36.94002503,38.22979242,36.60604343,36.51788394,31.16048455,35.75903678,20.58912743
28.60826938,33.92949566,21.61830224,36.09048477,40.71645741,32.53023073,38.37333199,28.72225219,34.6683447,31.08789811,21.27791687,4.438992032,31.16384703,45.3057474,20.48796952,36.69682558,44.45345817,16.38241257,34.35454415,38.63406219,42.33591477,36.62661535,29.96315085,36.71427862,20.21151877
30.1915611,35.8885184,22.5515223,35.77390946,40.18734913,31.13331859,35.61554446,29.39014383,35.73136222,29.63232967,20.80657573,4.388601505,34.28552506,45.15990232,21.1192495,40.14035917,36.97420472,16.23206984,35.38250446,35.8861672,40.12864858,36.03661155,30.66442559,35.9660774,18.06281627
30.91494504,35.48896472,23.72357289,35.87605267,42.8222616,31.41355326,37.75257007,31.12140757,34.95786217,30.15387822,24.87297222,4.784511105,34.51073872,44.39582519,19.83635799,41.03041334,38.66781058,15.31095058,35.28201762,36.01580993,40.70751714,36.14252345,28.57441349,31.57634297,17.42500541
30.61902216,35.45339181,27.87434612,35.92745504,42.39392663,31.36549012,39.2013697,34.34120472,32.98839222,29.13266611,29.1254872,3.91838411,34.78477749,43.14176248,19.54700622,40.58041733,38.2079512,14.03021829,34.5176863,34.23618694,42.80761954,36.6158483,29.42603449,32.24159834,17.50102636
32.61179226,34.03490402,29.49703807,34.96807189,42.83987654,34.1503602,39.9968976,44.81109206,32.35937544,29.45800412,28.83203592,3.806971132,34.0331365,44.21566086,18.5223442,40.86283456,43.67978038,14.15032701,35.10816844,34.70488668,42.47435798,37.00487945,24.88688276,34.63688089,17.68864299
32.68635518,38.49542599,27.7387178,33.3791447,41.29824601,37.91972769,41.19587768,54.77065885,45.93639053,28.05413892,24.97223575,6.09817477,36.92498095,44.31876003,25.66758484,46.92931722,45.12902256,13.93546994,34.93459172,37.32420616,47.08352853,37.05480321,23.62352468,28.47412421,23.72722522
36.03273072,42.95118414,27.84273104,31.81448802,39.33887212,32.63294895,33.1289451,50.73006484,23.8375702,28.64360047,25.8324217,8.763452471,34.49463075,43.94972664,23.43050856,43.99442649,45.97069992,13.71854048,37.85256023,36.86605242,51.58090948,37.10522935,28.4853894,29.00322667,29.11517154
