EPU_NationalAK,EPU_StateAK,EPU_CompositeAK,EPU_NationalAL,EPU_StateAL,EPU_CompositeAL,EPU_NationalAR,EPU_StateAR,EPU_CompositeAR,EPU_NationalAZ,EPU_StateAZ,EPU_CompositeAZ,EPU_NationalCA,EPU_StateCA,EPU_CompositeCA,EPU_NationalCO,EPU_StateCO,EPU_CompositeCO,EPU_NationalCT,EPU_StateCT,EPU_CompositeCT,EPU_NationalDC,EPU_StateDC,EPU_CompositeDC,EPU_NationalDE,EPU_StateDE,EPU_CompositeDE,EPU_NationalFL,EPU_StateFL,EPU_CompositeFL,EPU_NationalGA,EPU_StateGA,EPU_CompositeGA,EPU_NationalHI,EPU_StateHI,EPU_CompositeHI,EPU_NationalIA,EPU_StateIA,EPU_CompositeIA,EPU_NationalID,EPU_StateID,EPU_CompositeID,EPU_NationalIL,EPU_StateIL,EPU_CompositeIL,EPU_NationalIN,EPU_StateIN,EPU_CompositeIN,EPU_NationalKS,EPU_StateKS,EPU_CompositeKS,EPU_NationalKY,EPU_StateKY,EPU_CompositeKY,EPU_NationalLA,EPU_StateLA,EPU_CompositeLA,EPU_NationalMA,EPU_StateMA,EPU_CompositeMA,EPU_NationalMD,EPU_StateMD,EPU_CompositeMD,EPU_NationalME,EPU_StateME,EPU_CompositeME,EPU_NationalMI,EPU_StateMI,EPU_CompositeMI,EPU_NationalMN,EPU_StateMN,EPU_CompositeMN,EPU_NationalMO,EPU_StateMO,EPU_CompositeMO,EPU_NationalMS,EPU_StateMS,EPU_CompositeMS,EPU_NationalMT,EPU_StateMT,EPU_CompositeMT,EPU_NationalNC,EPU_StateNC,EPU_CompositeNC,EPU_NationalND,EPU_StateND,EPU_CompositeND,EPU_NationalNE,EPU_StateNE,EPU_CompositeNE,EPU_NationalNH,EPU_StateNH,EPU_CompositeNH,EPU_NationalNJ,EPU_StateNJ,EPU_CompositeNJ,EPU_NationalNM,EPU_StateNM,EPU_CompositeNM,EPU_NationalNV,EPU_StateNV,EPU_CompositeNV,EPU_NationalNY,EPU_StateNY,EPU_CompositeNY,EPU_NationalOH,EPU_StateOH,EPU_CompositeOH,EPU_NationalOK,EPU_StateOK,EPU_CompositeOK,EPU_NationalOR,EPU_StateOR,EPU_CompositeOR,EPU_NationalPA,EPU_StatePA,EPU_CompositePA,EPU_NationalRI,EPU_StateRI,EPU_CompositeRI,EPU_NationalSC,EPU_StateSC,EPU_CompositeSC,EPU_NationalSD,EPU_StateSD,EPU_CompositeSD,EPU_NationalTN,EPU_StateTN,EPU_CompositeTN,EPU_NationalTX,EPU_StateTX,EPU_CompositeTX,EPU_NationalUT,EPU_StateUT,EPU_CompositeUT,EPU_NationalVA,EPU_StateVA,EPU_CompositeVA,EPU_NationalVT,EPU_StateVT,EPU_CompositeVT,EPU_NationalWA,EPU_StateWA,EPU_CompositeWA,EPU_NationalWI,EPU_StateWI,EPU_CompositeWI,EPU_NationalWV,EPU_StateWV,EPU_CompositeWV,EPU_NationalWY,EPU_StateWY,EPU_CompositeWY
174.5605266,193.9561406,271.5385969,28.38766273,37.85021697,37.85021697,132.7670466,29.50378812,132.7670466,133.200697,71.04037174,168.7208829,56.99496117,79.05752679,130.5368466,55.34798203,77.48717484,99.62636765,102.9408411,128.6760514,193.0140771,61.93764376,46.45323282,61.93764376,59.85924996,59.85924996,59.85924996,59.59813747,56.6182306,107.2766474,12.45425157,24.90850314,31.13562893,70.96576538,70.96576538,70.96576538,72.3016328,44.49331249,94.54828904,43.0241936,28.68279573,57.36559147,122.5356065,76.94096224,151.0322592,38.50792383,27.50565988,55.01131975,131.9812464,60.91442143,131.9812464,36.50469162,12.16823054,48.67292215,90.08574125,45.04287062,120.1143217,86.45247337,56.38204785,131.5581117,11.75075487,23.50150973,35.2522646,14.53447136,72.67235679,87.20682815,21.91362553,27.39203192,93.13290852,52.02837346,17.34279115,60.69976903,45.41977424,37.84981187,83.26958611,21.89658643,21.89658643,43.79317285,91.19406836,119.2537817,147.313495,61.71174049,53.99777293,104.1385621,80.67367145,57.62405103,103.7232919,131.5102265,155.4211768,251.0649779,18.64671365,74.58685462,74.58685462,24.55472819,16.36981879,32.73963758,47.65718535,63.5429138,111.2000992,92.09510208,92.09510208,161.1664286,98.41632265,57.40952155,135.3224437,106.4048723,44.33536344,128.572554,43.79523768,43.79523768,70.07238029,60.94791113,22.85546668,76.18488892,72.68245573,43.15520809,90.85306967,19.06843857,38.13687715,57.20531572,71.36298019,47.57532012,101.0975553,70.18492159,35.09246079,70.18492159,22.94264228,22.94264228,22.94264228,74.54614403,40.1402314,97.48341912,274.7685988,206.0764491,389.2555149,69.32042562,92.42723415,157.1262981,72.61779285,41.49588163,72.61779285,115.7085956,94.67066914,194.6008199,108.3377223,32.50131669,140.839039,52.55072394,43.79226995,87.5845399,130.7933319,239.7877752,283.3855526
360.115434,296.5656515,508.3982598,75.38567593,25.12855864,100.5142346,126.979,15.872375,142.851375,168.2778724,25.24168086,193.5195532,200.2987569,71.01501382,240.3585083,311.3480445,136.9931396,386.0715752,184.2208566,92.1104283,236.855387,132.4247372,29.42771937,147.1385968,62.79917261,62.79917261,62.79917261,147.207559,58.26965878,193.2099212,168.8014606,25.96945548,175.2938245,170.0074499,72.86033566,194.2942284,107.8961249,56.78743417,147.6473289,221.0804002,82.90515009,248.7154503,133.846621,86.25671131,205.2314855,113.0279186,65.43721604,148.7209455,183.5432388,107.966611,205.136561,125.4730314,50.18921256,138.0203346,224.8741772,104.9412827,284.8406245,166.7974294,83.3987147,213.9358334,218.3896047,121.3275581,254.7878721,194.4600132,145.8450099,259.2800176,21.47741589,5.369353971,209.4048049,145.5946965,72.79734827,163.7940336,131.0971866,123.8140096,218.4953111,114.4261154,22.88522307,114.4261154,78.66860217,66.5657403,127.0800497,88.60366148,44.30183074,112.7682964,273.1474696,35.62793082,285.0234466,103.0435215,45.79712067,114.4928017,101.1266102,40.45064409,141.5772543,136.0906656,20.93702547,146.5591783,151.8230612,185.5615193,202.4307483,202.3500613,57.81430322,202.3500613,149.5512856,76.91208972,179.4615427,185.1513225,55.54539674,203.6664547,178.7245357,28.21966353,178.7245357,158.6545413,86.53884068,201.9239616,171.2385764,43.41259684,195.3566858,170.549558,75.79980356,208.4494598,101.0464787,35.66346307,106.9903892,163.4076419,40.85191047,163.4076419,139.6409872,58.18374467,174.551234,164.2961478,69.00438206,200.4413003,580.8411636,224.2852018,644.1010923,165.0974878,106.8277862,218.5113809,172.088281,158.8507209,277.9887616,267.9936434,87.38923156,273.8195922,206.7011607,91.86718255,252.634752,203.2502186,44.18483014,212.0871847,117.5617303,58.78086516,156.7489738
159.8728817,159.8728817,182.7118648,121.5196117,52.07983357,138.8795562,326.6852284,95.28319163,408.3565356,103.3580995,28.18857258,103.3580995,155.8013364,89.02933508,218.8637821,153.2550437,105.3628426,201.1472449,124.7505765,66.83066599,164.8489761,146.0363391,32.45251979,146.0363391,133.3638343,66.68191716,133.3638343,164.1920776,88.4111187,208.3976369,131.2857017,36.46825046,153.1666519,50.18412399,25.092062,75.27618599,73.59389023,135.8656435,181.1541913,189.064062,110.2873695,220.574739,114.7672845,176.3497298,249.1289834,86.71995863,30.9714138,111.4970897,76.84595241,65.86795921,120.7579252,88.43070714,37.89887449,113.6966235,65.73004009,32.86502004,82.16255011,269.2688954,219.6667305,350.7581664,235.0070559,210.2694711,346.3261877,164.5235601,180.9759161,279.6900522,32.72637024,76.36153055,109.0879008,130.7259571,102.713252,186.7513673,213.2269305,175.1506929,342.6861382,121.3390358,48.53561432,121.3390358,32.53359178,19.52015507,39.04031014,118.3005161,95.55041688,195.6508536,164.7624806,58.84374306,188.2999778,103.4895008,68.99300055,160.9836679,124.3942405,41.46474684,145.126614,87.28601768,65.46451326,130.9290265,152.4921036,135.5485365,237.209939,172.6783164,103.6069898,207.2139797,105.6766763,121.9346265,186.9664274,148.9843197,103.8375561,194.1310832,231.6317953,67.55927364,279.8884194,89.14896705,52.00356411,111.4362088,113.5747094,46.91129302,150.6099407,155.4186793,97.13667457,252.5553539,79.10934966,42.59734212,115.6213572,157.2348453,39.30871133,157.2348453,116.8140028,35.04420083,140.1768033,162.0959894,57.40899624,199.2429869,342.5603971,196.6550428,450.403485,102.8278065,82.26224522,113.1105872,145.9814022,119.4393291,172.5234754,176.4336208,40.71545094,203.5772547,172.0165439,68.80661755,252.290931,199.133754,63.3607399,235.339891,81.26153874,142.2076928,182.8384622
204.3469186,158.9364923,249.757345,41.80839482,8.361678964,41.80839482,36.55273526,0,36.55273526,142.5669837,47.52232791,161.5759149,287.4465625,222.9553466,394.3177204,146.6610975,78.9713602,203.069212,95.57957176,113.7852045,191.1591435,81.77237209,32.70894883,114.4813209,126.9481739,190.4222609,253.8963478,111.5032101,75.34000681,150.6800136,171.4960514,151.7080454,224.2640672,23.70114947,23.70114947,47.40229894,134.8544734,61.80830032,162.9491554,138.2530954,61.44582016,153.6145504,200.397862,147.9861135,289.8061389,62.26367241,93.39550861,136.9800793,82.56045153,92.88050797,123.8406773,48.15517063,72.23275595,120.3879266,172.2759185,140.9530243,313.2289428,202.9545506,99.63223393,258.3057917,205.6061963,120.9448214,290.2675713,161.5933392,115.4238137,253.9323901,108.0084262,59.40463441,135.0105327,146.8147789,103.6339616,215.9040867,143.3148687,120.6862052,226.2866348,138.9940754,162.1597547,254.8224716,69.63159793,69.63159793,132.3000361,132.7128396,128.4317803,209.7719078,94.65436383,94.65436383,177.4769322,112.0924009,60.35744662,146.5823704,95.81709447,57.49025668,153.3073512,63.24463364,21.08154455,73.78540591,208.7047789,191.312714,347.8412981,194.1586946,129.4391297,194.1586946,151.2198722,238.1712987,340.2447124,164.7440348,86.94824057,224.2349362,113.1094337,52.204354,121.8101593,184.1056339,117.8276057,228.2909861,102.349139,64.26573847,142.8127522,190.6572922,228.7887506,266.9202091,81.63825894,62.79866073,125.5973215,150.3711065,0,150.3711065,126.3035133,45.92855031,137.7856509,125.9061263,112.9926775,203.3868194,442.6410272,145.0030951,473.1679946,151.7954758,107.7258215,200.7617583,53.48022451,187.1807858,213.9208981,158.9367716,92.71311676,225.1604264,77.06790673,33.02910288,121.1067106,63.19311889,18.05517683,72.2207073,133.9556879,210.5017952,267.9113758
188.2575507,258.8541322,352.9829075,140.579055,61.50333656,175.7238187,366.3431465,11.10130747,366.3431465,233.5310989,50.7676302,263.991677,199.899366,93.15698611,242.596318,230.9066756,133.6828122,303.8245731,151.7125646,161.500472,293.6372218,129.6971026,16.21213783,145.9092404,138.3473128,138.3473128,207.5209692,144.7782141,83.1704634,200.2251897,95.79692746,29.93653983,95.79692746,23.43484442,46.86968884,70.30453326,97.51661828,36.56873185,127.9905615,59.98148347,74.97685434,134.9583378,89.01740315,42.97391876,125.8521907,67.80613276,47.46429293,115.2704257,88.844092,166.5826725,233.2157415,74.25644816,74.25644816,74.25644816,211.539676,81.36141385,244.0842415,180.0697091,97.86397234,223.1298569,138.7284842,75.67008232,163.951845,234.6851149,156.4567432,312.9134865,116.1505159,88.49563119,176.9912624,47.52291719,133.0641681,171.0825019,132.1950141,93.31412757,178.8520778,71.22214149,189.9257106,213.6664245,57.9192738,50.67936458,79.63900148,130.7552473,118.4969428,236.9938857,64.63149538,12.92629908,77.55779446,74.19517234,16.48781608,74.19517234,123.7650005,41.25500017,123.7650005,69.96859602,11.66143267,69.96859602,356.2954251,300.0382527,506.3145514,131.1623738,98.37178037,131.1623738,103.9103033,43.29595973,134.2174751,97.99376672,29.39813002,112.6928317,133.2058403,97.68428287,213.1293444,161.7463795,130.9375453,223.3640479,134.009462,87.6215713,180.3973527,101.6396018,40.65584071,142.2954425,116.6203753,19.43672921,123.099285,40.45486166,0,40.45486166,146.9078931,78.35087635,166.4956122,158.1819256,44.29093917,177.1637567,348.9464843,64.92027614,389.5216569,101.2467303,69.27407861,138.5481572,164.0766122,88.34894503,201.9404458,171.1889054,42.79722636,185.4546476,164.5968947,152.8399736,223.3814999,84.92058389,47.17810216,122.6630656,74.54404232,111.8160635,130.4520741
84.27253762,252.8176129,252.8176129,85.79396571,62.39561142,116.9917714,446.2369238,12.0604574,446.2369238,103.0538908,34.35129694,111.6417151,145.1708818,89.71234271,207.153955,62.41546141,20.8051538,83.22061522,125.8830069,159.4518087,247.5699135,80.69781817,13.44963636,80.69781817,109.3242538,109.3242538,163.9863807,143.0828792,65.57965299,199.7198523,147.8819394,73.9409697,184.8524243,85.55652555,64.16739416,85.55652555,89.50497757,78.31685537,134.2574663,80.35174272,80.35174272,147.3115283,85.11515071,108.3283736,162.4925605,109.8073288,42.70285008,134.2089574,172.290489,60.80840788,182.4252236,103.0666833,34.35556108,114.5185369,86.13557476,14.35592913,100.4915039,144.1689208,108.1266906,223.4618272,146.6575933,90.25082667,191.7830067,91.60333304,114.5041663,206.1074993,144.4216646,19.25622195,158.8638311,136.495028,136.495028,218.3920448,173.9177406,195.6574582,297.1094735,105.6391527,190.1504748,232.4061358,37.35297225,31.12747687,43.57846762,102.911163,76.2304911,167.7070804,115.0979525,69.05877153,149.6273383,96.96370302,32.32123434,105.0440116,203.79634,129.68858,240.85022,97.82355295,32.60785098,97.82355295,87.73938085,175.4787617,245.6702664,28.56428871,85.69286614,85.69286614,107.2576698,139.0377202,202.5978208,96.08165773,45.75317035,114.3829259,80.01552892,40.00776446,104.0201876,101.9492332,43.6925285,116.5134093,73.71501967,59.89345348,117.4833126,243.9720041,69.70628688,261.3985758,73.55470151,33.94832377,96.18691736,108.8461072,0,108.8461072,66.37790732,33.18895366,73.01569805,96.3082609,70.04237156,148.8400396,241.1554675,90.4333003,286.3721176,104.9700337,114.5127641,157.4550506,114.0283384,79.81983688,159.6396738,130.826772,99.67754059,186.8953886,225.7881755,129.0218146,268.795447,109.2028788,100.8026574,201.6053147,49.36720672,49.36720672,98.73441343
170.4507356,438.3018917,535.702312,9.203783367,64.42648357,64.42648357,496.3225799,187.7977329,496.3225799,155.5383225,8.641017917,155.5383225,174.2666347,93.17226015,250.1847726,31.44831567,10.48277189,41.93108756,88.79062625,130.849344,182.2544434,60.97461984,15.24365496,60.97461984,119.3728257,59.68641285,119.3728257,89.17948374,85.99450217,156.0640965,81.5194147,87.34223003,139.747568,24.61535616,73.84606847,73.84606847,41.19928906,70.62735268,94.16980357,105.2933201,90.25141726,105.2933201,81.22872379,86.64397204,154.3345752,104.3959333,58.7227125,150.0691542,88.75616238,76.07671061,139.4739695,103.1184236,38.66940883,128.8980294,46.49777719,108.4948134,154.9925906,121.5704117,51.57532616,162.0938822,112.1966104,12.46629004,124.6629004,123.721916,222.6994488,284.5604068,127.6172715,69.12602208,159.5215894,101.7646264,55.50797805,120.2672858,113.952353,98.7587059,197.5174118,46.94044732,211.232013,211.232013,89.25551405,34.32904387,116.7187491,146.851822,80.76850207,205.5925507,95.98269578,23.99567395,107.9805328,36.61087538,64.06903192,91.52718845,58.65945337,58.65945337,97.76575562,79.0597657,29.64741214,108.7071778,160.7949435,321.5898871,442.1860947,34.11171274,34.11171274,68.22342548,169.9327574,148.6911627,280.3890496,182.4228408,32.74256116,196.455367,99.09462908,74.32097181,156.8998294,55.907644,39.93403143,79.86806285,73.31278608,26.88135489,100.194141,209.663441,57.18093846,228.7237538,63.28282444,50.62625955,101.2525191,36.49410803,0,36.49410803,71.8387949,50.28715643,100.5743129,88.46228897,123.2153311,195.8807827,232.2475672,74.65100373,273.720347,90.26843519,57.01164328,133.0271676,80.38124554,103.3473157,137.7964209,134.9551598,49.72032203,156.2638692,153.7902422,59.15009316,165.6202608,99.78064903,72.56774475,163.2774257,142.5823238,142.5823238,196.0506952
195.9312837,283.0118542,370.0924247,99.83137167,77.64662241,99.83137167,390.1031082,218.4577406,390.1031082,142.5592753,30.54841614,173.1076915,118.8594088,118.8594088,198.0990146,113.3683285,92.75590513,164.8993869,138.4291357,147.6577447,253.7867488,26.78324423,40.17486634,53.56648846,198.0229365,132.015291,330.0382275,132.6349897,90.57999295,203.8049841,49.24611671,67.71341047,104.647998,50.62980893,25.31490446,50.62980893,69.54247567,31.61021622,101.1526919,49.92228745,99.8445749,99.8445749,99.74378036,80.87333543,169.8340044,19.31005062,6.43668354,25.74673416,77.96724658,25.98908219,103.9563288,24.05009949,36.07514923,60.12524872,201.9268498,60.57805493,242.3122197,65.8904432,87.85392427,139.1020468,112.3848597,37.46161991,124.8720664,129.1499335,223.0771579,281.7816732,193.1919932,96.5959966,244.3310502,73.05671218,109.5850683,182.6417805,92.10271657,23.02567914,99.77794295,23.02294758,23.02294758,46.04589517,123.6615533,9.512427175,123.6615533,125.1002008,62.55010039,147.1767068,79.82898154,22.80828044,79.82898154,58.23773483,46.59018786,104.8279227,102.6540434,61.59242604,143.7156608,57.42585026,38.28390017,76.56780035,325.3200274,289.1733577,542.2000457,64.81633456,64.81633456,97.22450183,98.04968675,72.4715076,161.9951346,117.8562649,70.71375891,146.1417684,104.4408041,60.92380241,139.2544055,93.58692102,76.5711172,136.1264306,59.17710852,47.34168681,92.31628929,73.70755411,165.8419967,184.2688853,92.38361622,19.79648919,92.38361622,63.52047799,31.760239,95.28071699,74.54124484,18.63531121,74.54124484,89.23741656,60.55396124,143.4172766,126.666968,42.22232265,152.0003615,92.21298897,43.91094713,122.950652,117.0388186,74.47924822,159.5983891,81.06141317,6.755117764,87.81653093,176.6707455,70.6682982,259.1170934,47.06298479,37.65038783,84.71337262,23.85518656,47.71037312,47.71037312
99.01754101,445.5789346,445.5789346,12.36055024,24.72110048,37.08165072,334.5289404,55.75482339,353.1138815,180.9135307,36.18270615,192.9744328,93.30815214,136.9843085,220.3660614,76.18551281,65.30186813,141.4873809,158.6730125,167.4881799,255.6398535,27.23354731,13.61677366,40.85032097,64.80060915,129.6012183,129.6012183,153.6477028,94.28381766,230.4715543,62.59766969,41.73177979,90.41885622,27.24235339,54.48470677,81.72706016,40.13919653,40.13919653,73.58852698,78.65360393,78.65360393,117.9804059,86.8780883,98.86127289,161.772992,42.46202187,7.077003646,49.53902552,67.5845013,54.06760104,121.6521023,133.2632021,13.32632021,146.5895223,93.17168232,46.58584116,116.4646029,58.61075174,69.60026769,120.8846755,81.29388154,67.74490128,108.3918421,151.0905882,201.4541176,239.2267647,69.5122204,107.427977,107.427977,69.41655425,49.58325304,99.16650608,114.1232749,89.66828743,187.4882374,52.32079166,26.16039583,78.48118749,38.83569004,64.72615007,90.6166101,119.1486185,36.97715748,147.9086299,120.4509402,72.27056411,156.5862222,135.9675262,67.98376312,163.1610315,146.4877377,125.5609181,230.1950165,41.89356875,104.7339219,104.7339219,140.9958572,60.42679594,161.1381225,72.39339437,36.19669719,108.5900916,87.51732301,74.38972456,126.9001184,63.71621506,107.8274409,151.9386667,129.3636614,9.240261527,138.6039229,115.7295018,77.15300123,144.6618773,50.96755772,45.87080195,81.54809236,92.05859101,36.8234364,110.4703092,116.5191349,54.37559628,132.0550195,68.39105778,34.19552889,102.5865867,31.26765102,41.69020136,62.53530204,157.8954288,57.41651957,193.7807536,113.0240968,65.93072315,160.1174705,123.4659901,80.72776278,137.7120659,10.66770124,53.33850619,64.00620743,103.0054558,29.43013024,125.0780535,141.1252467,82.32306057,223.4483073,62.49575411,41.66383608,104.1595902,93.02613413,93.02613413,186.0522683
225.5986458,310.198138,451.1972916,88.59660713,63.28329081,113.9099235,94.79542178,151.6726748,246.4680966,166.6119303,59.50426082,178.5127825,88.86764399,143.8809474,207.357836,110.2968999,44.11875996,132.3562799,197.0377849,202.0900358,318.2918064,143.511143,28.7022286,157.8622573,132.8638092,66.43190461,132.8638092,86.32080581,68.3373046,125.8845085,75.08569023,66.74283576,108.4571081,25.27001988,50.54003977,75.81005965,115.7737983,28.94344957,137.4813855,39.95103692,19.97551846,59.92655537,93.56044687,83.88177995,158.084893,82.62834906,75.11668097,135.2100257,35.47858783,23.65239189,59.13097972,65.05523348,39.03314009,78.06628018,127.0751247,101.6600997,203.3201995,98.15360593,117.7843271,192.3810676,85.72809326,42.86404663,100.0161088,83.88764012,13.98127335,83.88764012,104.9514537,55.97410866,160.9255624,85.50161937,64.12621453,117.5647266,100.8631855,75.64738915,168.1053092,51.73954313,25.86977157,51.73954313,65.11763888,65.11763888,78.14116666,130.6049949,47.49272541,170.182266,36.88973041,73.77946083,73.77946083,71.03757922,56.83006338,99.45261091,91.49513191,45.74756596,91.49513191,51.30954293,38.4821572,89.79170013,278.319666,107.0460254,321.1380762,73.00297162,109.5044574,109.5044574,83.65387426,51.12181205,120.8333739,108.6616023,36.22053411,124.1846884,113.1046938,10.28224489,123.3869387,118.0408582,36.32026406,127.1209242,80.66156245,52.84723057,116.8201939,79.48147623,158.9629525,198.7036906,116.2802788,38.76009292,131.7843159,36.7627104,36.7627104,36.7627104,138.5438794,53.28610748,159.8583224,79.50184376,53.00122917,124.9314688,147.5640045,73.78200227,175.2322554,34.2563783,53.83145161,78.30029325,90.04866974,22.51216744,101.3047535,90.87100112,68.15325084,143.8790851,50.71206697,76.06810046,88.7461172,120.698069,10.05817242,130.7562415,250.082212,333.4429493,416.8036866
241.7239994,188.0075551,402.8733323,10.49534877,10.49534877,20.99069754,49.85793089,16.6193103,49.85793089,137.2230302,9.148202016,137.2230302,76.78850764,70.88169936,139.7944626,108.6217793,69.12295048,157.9953154,53.77269866,136.8759602,175.9833774,118.0631812,26.23626248,131.1813124,131.664932,65.83246598,131.664932,89.87258766,39.94337229,119.8301169,69.00149658,62.10134692,110.4023945,48.69803376,24.34901688,73.04705064,91.14346702,28.0441437,112.1765748,75.13180077,56.34885058,93.91475096,60.59564046,83.67969396,121.1912809,55.77807475,30.9878193,74.37076633,31.00262499,20.66841666,41.33683332,45.2361934,22.6180967,67.85429011,108.7038765,130.4446518,195.6669778,71.36023187,101.4066453,153.9878688,54.8835821,96.04626867,137.2089552,136.6182131,122.9563918,136.6182131,77.37939882,12.89656647,90.27596528,98.16121372,39.26448549,98.16121372,62.70441591,48.77010126,111.4745172,71.51801982,23.83933994,95.35735976,149.997828,23.07658893,161.5361225,64.26292074,45.3620617,75.60343617,63.40483702,21.13494567,84.53978269,27.4996037,13.74980185,41.24940556,65.26349779,65.26349779,108.7724963,75.36626922,50.24417948,113.0494038,38.8886441,136.1102544,155.5545764,72.51449406,36.25724703,108.7717411,91.84965955,26.24275987,91.84965955,65.10729397,51.15573098,88.35989896,83.34369337,9.260410374,92.60410374,90.62800249,9.062800249,90.62800249,58.72121679,34.69890083,88.08182519,18.88062505,75.52250021,94.40312527,55.59717608,41.69788206,76.44611711,63.52047799,31.760239,63.52047799,81.14776578,32.45910631,89.26254236,61.98251094,48.20861962,92.97376642,137.2587488,64.59235238,153.4068369,95.0721282,104.1266166,126.7628376,82.7697039,20.69242598,82.7697039,106.8860575,71.2573717,149.6404806,46.92013356,105.5703005,164.2204674,54.67736581,36.45157721,72.90315441,224.4032722,299.2043629,374.0054537
74.57268478,130.5021984,149.1453696,85.49233823,47.49574346,113.9897843,91.30308786,18.26061757,109.5637054,88.45060113,23.58682697,88.45060113,171.7455267,165.7544037,249.630126,126.9410114,59.23913866,143.8664796,140.5785748,170.3982725,259.8573656,43.72710413,29.15140276,43.72710413,144.0515284,72.02576418,144.0515284,87.21909958,43.60954979,119.9262619,67.59134754,74.35048229,101.3870213,77.64565431,25.88188477,77.64565431,64.51841186,64.51841186,116.1331413,123.8608173,144.5042868,227.078165,73.64675275,50.07979187,100.1595837,83.58491993,45.00726458,109.3033568,55.57251909,9.262086514,55.57251909,91.84524915,11.48065614,91.84524915,107.8336488,64.70018928,107.8336488,81.39856312,70.29875906,125.7977794,147.7100567,80.56912182,187.9946176,276.650728,207.488046,331.9808736,95.7922449,13.68460641,109.4768513,83.7554306,16.75108612,92.13097366,67.71707813,86.18537217,110.8097642,48.28039399,120.700985,144.841182,83.43339007,93.86256383,104.2917376,111.3634889,94.49023302,175.4818613,113.6316168,32.46617624,137.981249,198.8520528,99.42602641,213.0557709,89.35206498,67.01404873,89.35206498,94.14299199,23.535748,117.67874,112.2709828,18.71183047,112.2709828,102.6582678,34.2194226,102.6582678,79.62026189,48.65682671,92.89030554,98.13828325,51.40576742,135.5242959,120.8795546,18.59685455,120.8795546,111.1093148,64.81376698,111.1093148,94.22246492,52.34581384,112.5434998,56.60205382,75.46940509,75.46940509,97.72480097,34.90171463,111.6854868,34.78291727,34.78291727,34.78291727,46.62882201,9.325764401,55.95458641,188.3325673,100.8924468,221.9633829,242.4612509,98.78050962,278.3814362,62.16116948,47.81628422,71.72442633,57.26302294,57.26302294,81.80431848,159.4777264,101.4858259,188.4736767,124.6501963,149.5802356,224.3703534,38.41244244,38.41244244,38.41244244,28.76117366,143.8058683,172.567042
12.041427,84.28998897,96.33141596,49.94219611,69.91907456,79.90751378,112.1589024,18.69315039,112.1589024,52.09508992,17.36502997,65.1188624,64.28314263,62.39246196,98.31539461,56.28128985,112.5625797,144.7233168,76.8143661,275.6280195,316.2944487,60.67669824,15.16917456,75.84587281,135.2544885,67.62724423,135.2544885,84.53790942,46.96550524,106.4551452,40.88297927,54.51063902,81.76595853,72.04191009,72.04191009,72.04191009,60.91833177,94.76184942,148.9114777,19.09814635,38.1962927,57.29443905,88.17134975,47.02471987,114.6227547,52.81649578,13.20412394,52.81649578,56.21875843,37.47917229,65.5885515,11.71138856,23.42277713,35.13416569,49.36635733,49.36635733,65.82180978,80.90100746,128.7061482,183.865926,39.14615645,65.24359408,91.34103171,58.03902549,162.5092714,208.9404918,154.8840424,61.95361697,167.2747658,22.33979122,14.89319415,29.78638829,86.34336552,92.51074877,154.1845813,22.90479703,68.7143911,91.61918814,50.32000825,58.70667629,58.70667629,53.99119673,22.23166924,73.04691322,21.10876078,7.036253594,28.14501438,73.42283993,58.73827194,102.7919759,110.831732,36.94391065,129.3036873,33.35464845,33.35464845,55.59108075,270.1459658,231.553685,347.3305274,96.30294257,32.10098086,96.30294257,95.2249026,37.26191841,120.0661815,69.41088859,18.50957029,74.03828116,71.63102168,26.86163313,80.58489939,72.36754708,57.89403766,123.02483,129.8358288,81.74848479,177.9231728,18.59285053,37.18570105,55.77855158,106.5382565,56.82040346,142.0510087,33.35814951,33.35814951,33.35814951,24.78730884,4.957461768,29.74477061,119.1857098,61.20347262,144.955593,136.0762439,93.55241768,170.0953049,124.0818655,124.0818655,147.0599888,26.3327808,26.3327808,43.887968,79.14641549,43.17077208,100.7318015,47.95485601,11.988714,59.94357002,105.3946575,86.23199247,124.5573225,109.4343312,164.1514968,191.5100796
